0.43221,0.17233,0.56932
0.4166,0.2168,0.56932
0.40263,0.23842,0.56932
0.39113,0.2551,0.56932
0.38209,0.27239,0.56932
0.37469,0.28721,0.56932
0.36894,0.30266,0.56932
0.36401,0.31748,0.56932
0.36154,0.33169,0.56932
0.3599,0.34404,0.56932
0.35908,0.35639,0.56932
0.3599,0.36689,0.56932
0.36072,0.37801,0.56932
0.36237,0.38728,0.56932
0.36483,0.39654,0.56932
0.3673,0.40519,0.36812
0.36894,0.40272,0.36812
0.37141,0.40148,0.36812
0.37305,0.39716,0.36812
0.37469,0.39407,0.36812
0.37634,0.39222,0.36812
0.37716,0.39098,0.36812
0.37798,0.38789,0.36812
0.38127,0.38604,0.36812
0.38044,0.38295,0.36812
0.38044,0.38172,0.36812
0.38044,0.37986,0.36812
0.38127,0.37801,0.36812
0.38044,0.37616,0.36812
0.38044,0.37492,0.36812
0.38044,0.37369,0.7659
0.38127,0.39098,0.7659
0.38209,0.41075,0.7659
0.38455,0.42989,0.7659
0.38866,0.44904,0.7659
0.39277,0.4651,0.7659
0.39852,0.48178,0.7659
0.40427,0.49784,0.7659
0.41085,0.51266,0.7659
0.41742,0.52749,0.7659
0.42399,0.54169,0.7659
0.43139,0.55528,0.7659
0.43961,0.56763,0.7659
0.44782,0.58061,0.7659
0.45604,0.59172,0.7659
0.46426,0.60284,0.45121
0.47247,0.59481,0.45121
0.47987,0.58925,0.45121
0.48644,0.58184,0.45121
0.49384,0.57628,0.45121
0.49959,0.56887,0.45121
0.5037,0.56455,0.45121
0.50863,0.55837,0.45121
0.51274,0.55343,0.45121
0.51602,0.54787,0.45121
0.52013,0.54355,0.45121
0.52424,0.53799,0.45121
0.52671,0.53366,0.45121
0.52835,0.52872,0.45121
0.53081,0.52502,0.45121
0.53164,0.52069,0.068018
0.53246,0.46819,0.068018
0.53164,0.42804,0.068018
0.52835,0.39469,0.068018
0.52342,0.36195,0.068018
0.51602,0.32736,0.068018
0.50781,0.29833,0.068018
0.49795,0.27301,0.068018
0.48562,0.24521,0.068018
0.47247,0.21989,0.068018
0.45686,0.19827,0.068018
0.44043,0.17912,0.068018
0.42399,0.15874,0.068018
0.40345,0.13774,0.068018
0.38291,0.12044,0.068018
0.36154,0.105,0.66501
0.34265,0.16183,0.66501
0.32786,0.18962,0.66501
0.31717,0.21618,0.66501
0.30896,0.24151,0.66501
0.30403,0.26498,0.66501
0.30156,0.28536,0.66501
0.30074,0.30698,0.66501
0.30074,0.32613,0.66501
0.3032,0.34466,0.66501
0.30649,0.36133,0.66501
0.30978,0.37801,0.66501
0.31389,0.39284,0.66501
0.31964,0.40642,0.66501
0.32621,0.42063,0.66501
0.33279,0.43422,0.34435
0.33936,0.42866,0.34435
0.34429,0.42248,0.34435
0.34922,0.41754,0.34435
0.35333,0.4126,0.34435
0.35744,0.40828,0.34435
0.3599,0.40334,0.34435
0.36401,0.39839,0.34435
0.36647,0.39469,0.34435
0.36812,0.3916,0.34435
0.36976,0.38728,0.34435
0.37141,0.38419,0.34435
0.37223,0.38048,0.34435
0.37305,0.37801,0.34435
0.37387,0.37431,0.34435
0.37387,0.37183,0.39184
0.37387,0.37245,0.39184
0.37387,0.37307,0.39184
0.37387,0.37554,0.39184
0.37387,0.37678,0.39184
0.37387,0.37431,0.39184
0.37469,0.37492,0.39184
0.37469,0.37492,0.39184
0.37469,0.37431,0.39184
0.37469,0.37431,0.39184
0.37469,0.37431,0.39184
0.37469,0.37554,0.39184
0.37469,0.37678,0.39184
0.37469,0.37554,0.39184
0.37469,0.37554,0.39184
0.37469,0.37616,0.62749
0.37551,0.38666,0.62749
0.37634,0.39839,0.62749
0.37798,0.40951,0.62749
0.38044,0.42125,0.62749
0.38373,0.43175,0.62749
0.38702,0.44163,0.62749
0.39113,0.45151,0.62749
0.39523,0.45954,0.62749
0.40016,0.46943,0.62749
0.40427,0.47807,0.62749
0.41002,0.48548,0.62749
0.41495,0.49351,0.62749
0.41988,0.50031,0.62749
0.42482,0.50834,0.62749
0.43057,0.5139,0.69933
0.4355,0.5244,0.69933
0.44207,0.5349,0.69933
0.44782,0.54478,0.69933
0.4544,0.55343,0.69933
0.46097,0.56208,0.69933
0.46754,0.57072,0.69933
0.47412,0.57813,0.69933
0.48069,0.58493,0.69933
0.48726,0.59296,0.69933
0.49384,0.59852,0.69933
0.50041,0.60716,0.69933
0.50616,0.61334,0.69933
0.51356,0.62014,0.69933
0.52095,0.62508,0.69933
0.52753,0.6294,0.39712
0.53328,0.62014,0.39712
0.53985,0.61211,0.39712
0.54478,0.60037,0.39712
0.54889,0.58925,0.39712
0.55218,0.58122,0.39712
0.55546,0.57011,0.39712
0.55875,0.56269,0.39712
0.56122,0.55405,0.39712
0.56286,0.54725,0.39712
0.56368,0.53799,0.39712
0.56368,0.52996,0.39712
0.56368,0.52378,0.39712
0.5645,0.51513,0.39712
0.5645,0.51019,0.39712
0.56368,0.50093,0.5865
0.56286,0.50525,0.5865
0.56204,0.51143,0.5865
0.56122,0.51513,0.5865
0.56122,0.51946,0.5865
0.56039,0.52254,0.5865
0.56039,0.5281,0.5865
0.56039,0.53243,0.5865
0.56122,0.53613,0.5865
0.56122,0.5386,0.5865
0.56204,0.54107,0.5865
0.56286,0.5454,0.5865
0.56286,0.54787,0.5865
0.5645,0.54972,0.5865
0.5645,0.55343,0.5865
0.56532,0.55713,0.34467
0.56615,0.54725,0.34467
0.56615,0.53799,0.34467
0.56697,0.52563,0.34467
0.56779,0.51452,0.34467
0.56697,0.50401,0.34467
0.56532,0.49537,0.34467
0.56368,0.4861,0.34467
0.56204,0.47807,0.34467
0.55875,0.46881,0.34467
0.55629,0.4614,0.34467
0.553,0.4546,0.34467
0.54971,0.44842,0.34467
0.5456,0.44101,0.34467
0.5415,0.43484,0.34467
0.53739,0.42866,0.16211
0.53246,0.40642,0.16211
0.52753,0.38913,0.16211
0.52095,0.37245,0.16211
0.51356,0.35639,0.16211
0.50534,0.34157,0.16211
0.49712,0.32736,0.16211
0.48809,0.31377,0.16211
0.47823,0.30142,0.16211
0.46836,0.28968,0.16211
0.45768,0.27795,0.16211
0.44618,0.26807,0.16211
0.43468,0.25757,0.16211
0.42399,0.2483,0.16211
0.41249,0.24027,0.16211
0.40016,0.23224,0.37152
0.38866,0.24089,0.37152
0.37798,0.24707,0.37152
0.36894,0.25201,0.37152
0.3599,0.25818,0.37152
0.35251,0.26251,0.37152
0.34675,0.26807,0.37152
0.341,0.27054,0.37152
0.33607,0.27486,0.37152
0.33114,0.27795,0.37152
0.32703,0.28104,0.37152
0.32375,0.28474,0.37152
0.32046,0.2866,0.37152
0.318,0.2903,0.37152
0.31635,0.29401,0.37152
0.31471,0.29648,0.42522
0.31306,0.30327,0.42522
0.31306,0.3076,0.42522
0.31306,0.31377,0.42522
0.31224,0.31872,0.42522
0.31224,0.32366,0.42522
0.31306,0.3286,0.42522
0.31389,0.33292,0.42522
0.31553,0.33725,0.42522
0.31635,0.34095,0.42522
0.318,0.34527,0.42522
0.31964,0.34836,0.42522
0.32128,0.35145,0.42522
0.32293,0.35454,0.42522
0.32539,0.35763,0.42522
0.32703,0.36133,0.5948
0.3295,0.37245,0.5948
0.33196,0.38295,0.5948
0.33525,0.39284,0.5948
0.33936,0.40272,0.5948
0.34347,0.4126,0.5948
0.34758,0.42187,0.5948
0.35251,0.43051,0.5948
0.35744,0.43916,0.5948
0.36319,0.44595,0.5948
0.36894,0.4546,0.5948
0.37387,0.46078,0.5948
0.37962,0.46634,0.5948
0.38455,0.47498,0.5948
0.39113,0.48054,0.5948
0.39688,0.48734,0.43424
0.40263,0.48363,0.43424
0.40838,0.47993,0.43424
0.41331,0.47807,0.43424
0.41742,0.47313,0.43424
0.42153,0.47128,0.43424
0.42482,0.46819,0.43424
0.4281,0.46448,0.43424
0.43139,0.46325,0.43424
0.43385,0.46078,0.43424
0.43632,0.45954,0.43424
0.43878,0.45831,0.43424
0.44043,0.45584,0.43424
0.44207,0.45522,0.43424
0.44454,0.45275,0.43424
0.44536,0.4509,0.28328
0.447,0.43978,0.28328
0.44782,0.42681,0.28328
0.44864,0.41754,0.28328
0.44864,0.40766,0.28328
0.44782,0.39901,0.28328
0.44618,0.38913,0.28328
0.44454,0.3811,0.28328
0.44207,0.37369,0.28328
0.43878,0.36689,0.28328
0.43632,0.3601,0.28328
0.43221,0.35207,0.28328
0.42892,0.34589,0.28328
0.42482,0.33972,0.28328
0.42071,0.33416,0.28328
0.4166,0.32922,0.48872
0.41249,0.33725,0.48872
0.40838,0.34466,0.48872
0.40509,0.35145,0.48872
0.40181,0.35763,0.48872
0.40016,0.36504,0.48872
0.39852,0.3706,0.48872
0.39688,0.37492,0.48872
0.39606,0.37986,0.48872
0.39523,0.38481,0.48872
0.39523,0.38913,0.48872
0.39523,0.39284,0.48872
0.39606,0.39654,0.48872
0.39688,0.40148,0.48872
0.3977,0.40272,0.48872
0.39852,0.40889,0.77673
0.40016,0.42804,0.77673
0.40263,0.44657,0.77673
0.40674,0.46387,0.77673
0.41085,0.48054,0.77673
0.41495,0.4966,0.77673
0.42071,0.51204,0.77673
0.42564,0.52749,0.77673
0.43221,0.54231,0.77673
0.43961,0.5559,0.77673
0.44782,0.56887,0.77673
0.45522,0.58061,0.77673
0.46261,0.59234,0.77673
0.47083,0.60469,0.77673
0.47823,0.61519,0.77673
0.48644,0.62508,0.48938
0.49466,0.61952,0.48938
0.50123,0.61458,0.48938
0.50698,0.60902,0.48938
0.51356,0.60408,0.48938
0.52013,0.5979,0.48938
0.52506,0.59172,0.48938
0.52917,0.58678,0.48938
0.53328,0.58246,0.48938
0.53739,0.57813,0.48938
0.5415,0.57319,0.48938
0.54478,0.56949,0.48938
0.54725,0.5664,0.48938
0.54971,0.56269,0.48938
0.55218,0.55899,0.48938
0.55382,0.55528,0.18563
0.55546,0.53243,0.18563
0.55711,0.50896,0.18563
0.55711,0.48796,0.18563
0.55711,0.46881,0.18563
0.55546,0.44966,0.18563
0.553,0.43175,0.18563
0.54889,0.41384,0.18563
0.54396,0.39716,0.18563
0.53821,0.38295,0.18563
0.53081,0.36875,0.18563
0.52342,0.35454,0.18563
0.51438,0.34033,0.18563
0.50534,0.32736,0.18563
0.4963,0.31624,0.18563
0.48644,0.30513,0.70088
0.47658,0.32674,0.70088
0.46836,0.34651,0.70088
0.46261,0.36566,0.70088
0.45768,0.38295,0.70088
0.45357,0.39839,0.70088
0.45193,0.41445,0.70088
0.45029,0.42989,0.70088
0.45029,0.4441,0.70088
0.45029,0.45645,0.70088
0.45193,0.46943,0.70088
0.4544,0.48178,0.70088
0.45686,0.49351,0.70088
0.45933,0.50401,0.70088
0.46343,0.51452,0.70088
0.46754,0.52502,0.98324
0.47165,0.54849,0.98324
0.4774,0.57319,0.98324
0.48398,0.59605,0.98324
0.49137,0.6189,0.98324
0.49877,0.63867,0.98324
0.50698,0.65843,0.98324
0.51602,0.67696,0.98324
0.52588,0.69611,0.98324
0.53492,0.71279,0.98324
0.54314,0.72946,0.98324
0.55136,0.74737,0.98324
0.55957,0.76529,0.98324
0.56861,0.77949,0.98324
0.57847,0.79432,0.98324
0.58998,0.80729,0.19309
0.60066,0.78814,0.19309
0.61134,0.76282,0.19309
0.61873,0.73502,0.19309
0.62531,0.70414,0.19309
0.63024,0.67696,0.19309
0.63353,0.64917,0.19309
0.63599,0.62261,0.19309
0.63681,0.59914,0.19309
0.63763,0.57381,0.19309
0.63681,0.55158,0.19309
0.63681,0.52934,0.19309
0.63681,0.50649,0.19309
0.63517,0.48734,0.19309
0.6327,0.46819,0.19309
0.62859,0.44904,0.29627
0.62449,0.43978,0.29627
0.61873,0.43051,0.29627
0.61298,0.41939,0.29627
0.60559,0.41198,0.29627
0.59901,0.40272,0.29627
0.5908,0.39407,0.29627
0.58258,0.38666,0.29627
0.57354,0.37863,0.29627
0.56532,0.37307,0.29627
0.55711,0.36628,0.29627
0.54807,0.35948,0.29627
0.53903,0.3533,0.29627
0.52999,0.34775,0.29627
0.52095,0.34219,0.29627
0.51109,0.33725,0.48499
0.50205,0.34466,0.48499
0.49466,0.35145,0.48499
0.48644,0.35639,0.48499
0.47987,0.3638,0.48499
0.47412,0.36751,0.48499
0.46919,0.37307,0.48499
0.46426,0.37801,0.48499
0.45933,0.38172,0.48499
0.45604,0.38542,0.48499
0.45275,0.38975,0.48499
0.44947,0.39222,0.48499
0.447,0.39716,0.48499
0.44536,0.40025,0.48499
0.44371,0.40519,0.48499
0.44207,0.40642,0.88582
0.44125,0.43051,0.88582
0.44289,0.4546,0.88582
0.44454,0.47869,0.88582
0.44782,0.50154,0.88582
0.45193,0.52378,0.88582
0.45768,0.54478,0.88582
0.46343,0.56516,0.88582
0.47083,0.58431,0.88582
0.47823,0.60222,0.88582
0.48562,0.61952,0.88582
0.49466,0.6362,0.88582
0.50288,0.6504,0.88582
0.51109,0.66461,0.88582
0.52095,0.67881,0.88582
0.53081,0.69117,0.33502
0.53903,0.68067,0.33502
0.54643,0.66708,0.33502
0.553,0.64978,0.33502
0.55875,0.63249,0.33502
0.56368,0.61643,0.33502
0.56697,0.60161,0.33502
0.56943,0.58616,0.33502
0.5719,0.57134,0.33502
0.57354,0.55837,0.33502
0.57436,0.54725,0.33502
0.57518,0.53366,0.33502
0.57518,0.52131,0.33502
0.57518,0.50834,0.33502
0.57436,0.49907,0.33502
0.57354,0.48919,0.63481
0.57272,0.49166,0.63481
0.57108,0.49969,0.63481
0.56943,0.50772,0.63481
0.56861,0.5139,0.63481
0.56779,0.52007,0.63481
0.56779,0.52749,0.63481
0.56779,0.53366,0.63481
0.56779,0.53737,0.63481
0.56779,0.54355,0.63481
0.56779,0.54849,0.63481
0.56861,0.55343,0.63481
0.56943,0.55775,0.63481
0.57025,0.56269,0.63481
0.57108,0.56763,0.63481
0.57272,0.57072,0.86037
0.57354,0.58678,0.86037
0.57518,0.60346,0.86037
0.57847,0.61952,0.86037
0.58094,0.63249,0.86037
0.58505,0.64546,0.86037
0.58915,0.65843,0.86037
0.59408,0.67078,0.86037
0.59819,0.68314,0.86037
0.6023,0.69487,0.86037
0.60641,0.70599,0.86037
0.61134,0.71711,0.86037
0.61545,0.72761,0.86037
0.6212,0.73811,0.86037
0.62777,0.74861,0.86037
0.63435,0.75849,0.4332
0.64174,0.75108,0.4332
0.64914,0.73873,0.4332
0.65407,0.72699,0.4332
0.65818,0.71464,0.4332
0.66228,0.7029,0.4332
0.66557,0.69055,0.4332
0.66804,0.67881,0.4332
0.66968,0.66584,0.4332
0.6705,0.65534,0.4332
0.67132,0.64546,0.4332
0.67297,0.63558,0.4332
0.67379,0.62508,0.4332
0.67297,0.61643,0.4332
0.67132,0.60964,0.4332
0.67132,0.59852,0.1767
0.6705,0.57196,0.1767
0.66886,0.54849,0.1767
0.66804,0.52502,0.1767
0.66639,0.50093,0.1767
0.66311,0.48054,0.1767
0.659,0.46016,0.1767
0.65407,0.44101,0.1767
0.64749,0.42187,0.1767
0.63928,0.40457,0.1767
0.63024,0.38913,0.1767
0.62038,0.37245,0.1767
0.60805,0.35825,0.1767
0.59737,0.34404,0.1767
0.58422,0.32983,0.1767
0.5719,0.31686,0.67417
0.55957,0.33725,0.67417
0.54807,0.35516,0.67417
0.53903,0.37245,0.67417
0.53164,0.38789,0.67417
0.52506,0.40272,0.67417
0.51931,0.41631,0.67417
0.51438,0.42989,0.67417
0.51109,0.44287,0.67417
0.50863,0.4546,0.67417
0.50781,0.46634,0.67417
0.50698,0.47684,0.67417
0.50616,0.48734,0.67417
0.50698,0.49722,0.67417
0.50781,0.5071,0.67417
0.50863,0.51575,1
0.51109,0.54046,1
0.5152,0.56763,1
0.52013,0.59358,1
0.52588,0.6189,1
0.53246,0.6399,1
0.53985,0.66028,1
0.54807,0.68005,1
0.55629,0.69858,1
0.56532,0.71711,1
0.57436,0.73502,1
0.58258,0.75232,1
0.5908,0.77085,1
0.59737,0.78567,1
0.60559,0.80049,1
0.61463,0.8147,0.037934
0.62202,0.76158,0.037934
0.62942,0.71711,0.037934
0.63435,0.6677,0.037934
0.63846,0.61828,0.037934
0.63928,0.56949,0.037934
0.63928,0.5281,0.037934
0.63846,0.48672,0.037934
0.63681,0.44287,0.037934
0.63435,0.40581,0.037934
0.62942,0.37245,0.037934
0.62202,0.33477,0.037934
0.61134,0.30204,0.037934
0.59819,0.27239,0.037934
0.5834,0.23965,0.037934
0.56615,0.21433,0.058454
0.54725,0.19209,0.058454
0.52753,0.17109,0.058454
0.5037,0.15195,0.058454
0.47823,0.13095,0.058454
0.45275,0.1118,0.058454
0.42646,0.09512,0.058454
0.40099,0.083385,0.058454
0.37305,0.072267,0.058454
0.34593,0.061767,0.058454
0.31964,0.051884,0.058454
0.2917,0.042619,0.058454
0.26459,0.035207,0.058454
0.23747,0.031501,0.058454
0.21118,0.027795,0.058454
0.18488,0.025942,0.63987
0.16352,0.082767,0.63987
0.15119,0.11736,0.63987
0.14462,0.14886,0.63987
0.14215,0.17727,0.63987
0.14297,0.20259,0.63987
0.14626,0.2273,0.63987
0.15201,0.25015,0.63987
0.15941,0.27054,0.63987
0.16763,0.28907,0.63987
0.17666,0.30883,0.63987
0.18652,0.32736,0.63987
0.19638,0.34342,0.63987
0.20707,0.35825,0.63987
0.21857,0.37307,0.63987
0.22925,0.38604,0.45148
0.24076,0.38789,0.45148
0.25062,0.38851,0.45148
0.26048,0.39284,0.45148
0.26952,0.39407,0.45148
0.27773,0.39531,0.45148
0.28595,0.39778,0.45148
0.29334,0.39901,0.45148
0.30156,0.40025,0.45148
0.30896,0.40148,0.45148
0.31471,0.40148,0.45148
0.32046,0.40395,0.45148
0.32539,0.40766,0.45148
0.33114,0.40704,0.45148
0.33607,0.40951,0.45148
0.34018,0.40828,0.73852
0.34593,0.42681,0.73852
0.35086,0.44287,0.73852
0.35744,0.45831,0.73852
0.36483,0.47251,0.73852
0.37223,0.48672,0.73852
0.3788,0.49969,0.73852
0.38702,0.51266,0.73852
0.39606,0.52563,0.73852
0.40509,0.5386,0.73852
0.41331,0.55096,0.73852
0.42153,0.56084,0.73852
0.42975,0.57134,0.73852
0.43796,0.58184,0.73852
0.447,0.59172,0.73852
0.45604,0.60037,0.4026
0.46426,0.59111,0.4026
0.47247,0.58184,0.4026
0.47905,0.57319,0.4026
0.48562,0.56208,0.4026
0.49137,0.55466,0.4026
0.49548,0.54663,0.4026
0.49959,0.5386,0.4026
0.50205,0.53119,0.4026
0.50534,0.52254,0.4026
0.50698,0.51513,0.4026
0.50945,0.50834,0.4026
0.51109,0.50278,0.4026
0.51191,0.4966,0.4026
0.51274,0.48857,0.4026
0.51356,0.48487,0.04886
0.51274,0.42495,0.04886
0.51109,0.38666,0.04886
0.50781,0.35578,0.04886
0.50205,0.32242,0.04886
0.49384,0.28968,0.04886
0.48398,0.25818,0.04886
0.47165,0.23224,0.04886
0.4585,0.20877,0.04886
0.44289,0.18406,0.04886
0.42646,0.16059,0.04886
0.40838,0.13774,0.04886
0.38784,0.12353,0.04886
0.36647,0.10624,0.04886
0.34511,0.088944,0.04886
0.3221,0.074737,0.42891
0.30156,0.11736,0.42891
0.28348,0.13774,0.42891
0.26952,0.15503,0.42891
0.25801,0.17109,0.42891
0.24897,0.18468,0.42891
0.2424,0.19827,0.42891
0.23747,0.21001,0.42891
0.23336,0.22236,0.42891
0.23172,0.23224,0.42891
0.2309,0.24336,0.42891
0.2309,0.25201,0.42891
0.23172,0.26004,0.42891
0.23418,0.26868,0.42891
0.23583,0.27486,0.42891
0.23829,0.28227,0.7011
0.24158,0.30389,0.7011
0.24569,0.32489,0.7011
0.25144,0.34527,0.7011
0.25801,0.3638,0.7011
0.26623,0.3811,0.7011
0.27362,0.39716,0.7011
0.28266,0.41322,0.7011
0.2917,0.42866,0.7011
0.30156,0.44225,0.7011
0.30978,0.45522,0.7011
0.31882,0.46819,0.7011
0.32868,0.47993,0.7011
0.33772,0.49228,0.7011
0.34758,0.50401,0.7011
0.35744,0.51266,0.9628
0.3673,0.53552,0.9628
0.37716,0.5596,0.9628
0.38866,0.58246,0.9628
0.40099,0.60469,0.9628
0.41331,0.62384,0.9628
0.42482,0.64361,0.9628
0.43714,0.66275,0.9628
0.45029,0.68067,0.9628
0.46343,0.69796,0.9628
0.47576,0.7134,0.9628
0.48726,0.72884,0.9628
0.49877,0.74367,0.9628
0.50863,0.75849,0.9628
0.52095,0.77332,0.9628
0.53328,0.78567,0.24927
0.54478,0.77085,0.24927
0.55629,0.74861,0.24927
0.56532,0.7239,0.24927
0.57436,0.69981,0.24927
0.58012,0.67511,0.24927
0.58422,0.65225,0.24927
0.58751,0.6294,0.24927
0.58998,0.60902,0.24927
0.59244,0.58678,0.24927
0.59326,0.56763,0.24927
0.59408,0.5491,0.24927
0.59408,0.52996,0.24927
0.59408,0.51266,0.24927
0.59326,0.49537,0.24927
0.59162,0.48054,0.2598
0.5908,0.4651,0.2598
0.58915,0.45028,0.2598
0.58751,0.43854,0.2598
0.58422,0.42619,0.2598
0.58012,0.41384,0.2598
0.57518,0.40086,0.2598
0.56861,0.38913,0.2598
0.56286,0.37986,0.2598
0.55464,0.3706,0.2598
0.54725,0.36072,0.2598
0.53821,0.35207,0.2598
0.52999,0.3428,0.2598
0.52013,0.33601,0.2598
0.51027,0.32798,0.2598
0.50123,0.32119,0.56824
0.49302,0.33416,0.56824
0.48398,0.34466,0.56824
0.47658,0.35578,0.56824
0.47001,0.36566,0.56824
0.46508,0.37431,0.56824
0.46015,0.38357,0.56824
0.45604,0.39098,0.56824
0.45357,0.39901,0.56824
0.45111,0.40642,0.56824
0.44947,0.41322,0.56824
0.44864,0.42001,0.56824
0.44782,0.42742,0.56824
0.447,0.43298,0.56824
0.447,0.4404,0.56824
0.44782,0.44472,0.36564
0.44864,0.44101,0.36564
0.44864,0.43484,0.36564
0.44864,0.42866,0.36564
0.44864,0.42434,0.36564
0.44782,0.41816,0.36564
0.447,0.41445,0.36564
0.44618,0.40889,0.36564
0.44454,0.40581,0.36564
0.44289,0.40086,0.36564
0.44125,0.39716,0.36564
0.43961,0.39345,0.36564
0.43796,0.38975,0.36564
0.4355,0.38666,0.36564
0.43303,0.38295,0.36564
0.43139,0.38048,0.19671
0.4281,0.36442,0.19671
0.42564,0.35022,0.19671
0.42153,0.33848,0.19671
0.41742,0.32736,0.19671
0.41249,0.31501,0.19671
0.40674,0.30451,0.19671
0.40016,0.29524,0.19671
0.39359,0.28536,0.19671
0.3862,0.27671,0.19671
0.3788,0.2693,0.19671
0.37223,0.26189,0.19671
0.36401,0.25386,0.19671
0.35579,0.2483,0.19671
0.3484,0.24151,0.19671
0.34018,0.23595,0.083498
0.33114,0.20136,0.083498
0.32128,0.17727,0.083498
0.3106,0.16059,0.083498
0.29827,0.14453,0.083498
