Temperature,Temperature_Inv,C_CO2,C_Sites,C_CO2_ADS,C_CO,C_O2,kf1,kb1,r_co2,F_CO20
367.3469387755102,0.0027222222222222222,0.19018837256765975,0.44282886802217103,0.05717113197782898,0.25264049545451134,0.12632024772725567,0.7616849789527517,0.5801640071622537,-0.0313708731399356,0.5
373.46938775510205,0.0026775956284153003,0.18941325978496848,0.4433089147880256,0.05669108521197441,0.2538956550030571,0.12694782750152855,0.7650917154676858,0.5853653330772863,-0.0290916127330805,0.5
379.59183673469386,0.0026344086021505377,0.18866355581799926,0.4437714765965474,0.056228523403452565,0.25510792077854816,0.12755396038927408,0.7684030642874786,0.590443269206387,-0.030352654384826965,0.5
385.7142857142857,0.0025925925925925925,0.18793806644229896,0.444217460090355,0.05578253990964497,0.2562793936480561,0.12813969682402804,0.771622946715411,0.595401971897774,-0.031146103279739695,0.5
391.83673469387753,0.0025520833333333333,0.18723566875759592,0.44464771227926014,0.05535228772073983,0.2574120435216643,0.12870602176083215,0.7747550738396022,0.6002454244402075,-0.03133693309690117,0.5
397.9591836734694,0.002512820512820513,0.18655530614094767,0.44506302520575375,0.05493697479424625,0.2585077190648061,0.12925385953240304,0.7778029602956632,0.604977445044697,-0.03169924951260243,0.5
404.0816326530612,0.002474747474747475,0.18589598360204831,0.44546414019450015,0.054535859805499874,0.2595681565924518,0.1297840782962259,0.7807699369745331,0.6096016944832163,-0.030736894638614773,0.5
410.2040816326531,0.002437810945273632,0.1852567635062636,0.44585175172673364,0.05414824827326633,0.26059498822047,0.130297494110235,0.7836591627673252,0.614121683389185,-0.0313875982753688,0.5
416.3265306122449,0.002401960784313726,0.1846367616339451,0.4462265109761522,0.05377348902384782,0.261589749342207,0.1307948746711035,0.786473635430136,0.6185407792266946,-0.03133497228700895,0.5
422.44897959183675,0.002367149758454106,0.18403514354731687,0.4465890290390691,0.05341097096093085,0.2625538854917523,0.13127694274587615,0.7892162016438408,0.6228622129371315,-0.030690946950397348,0.5
428.57142857142856,0.0023333333333333335,0.18345112123876517,0.44693987988817213,0.05306012011182784,0.263488758649407,0.1317443793247035,0.7918895663367816,0.6270890852730561,-0.03229511167671684,0.5
434.69387755102036,0.002300469483568075,0.1828839500366756,0.4472796030761911,0.052720396923808976,0.2643956530395154,0.1321978265197577,0.7944963013318893,0.6312243728300523,-0.031945438842848124,0.5
440.81632653061223,0.0022685185185185187,0.18233292574708376,0.44760870621306736,0.05239129378693267,0.26527578046598355,0.13263789023299177,0.797038853374047,0.6352709337878155,-0.03208102772259323,0.5
446.9387755102041,0.002237442922374429,0.18179738201134085,0.4479276672378008,0.052072332762199185,0.26613028522646,0.13306514261323,0.7995195515883737,0.6392315133720742,-0.03117208260315185,0.5
453.0612244897959,0.002207207207207207,0.18127668786175966,0.4482369365039927,0.05176306349600725,0.2669602486422331,0.13348012432111656,0.8019406144154779,0.6431087490490743,-0.03175484431749207,0.5
459.1836734693877,0.002177777777777778,0.18077024545881207,0.44853693869618527,0.05146306130381467,0.26776669323737323,0.13388334661868662,0.8043041560655723,0.6469051754643523,-0.031514630995329966,0.5
465.3061224489796,0.0021491228070175438,0.1802774879949069,0.4488280745923812,0.051171925407618814,0.2685505865974743,0.13427529329873714,0.8066121925295933,0.6506232291373976,-0.03225492077308924,0.5
471.42857142857144,0.002121212121212121,0.17979787775110523,0.44911072268659624,0.05088927731340375,0.269312844935491,0.1346564224677455,0.8088666471820897,0.6542652529235952,-0.03264537896085684,0.5
477.55102040816325,0.002094017094017094,0.17933090429433488,0.44938524068393143,0.05061475931606856,0.2700543363895965,0.13502716819479826,0.8110693560075903,0.6578335002545672,-0.031448297771491225,0.5
483.67346938775506,0.0020675105485232067,0.1788760828037617,0.44965196687942666,0.050348033120573385,0.27077588407566494,0.13538794203783247,0.8132220724794065,0.661330139167701,-0.03259018924733866,0.5
489.7959183673469,0.002041666666666667,0.17843295251596344,0.4499112214308652,0.05008877856913485,0.2714782689149017,0.13573913445745084,0.8153264721173319,0.6647572561352943,-0.03234027931195216,0.5
495.9183673469388,0.002016460905349794,0.17800107527946166,0.4501633075347194,0.0498366924652806,0.27216223225525776,0.13608111612762888,0.8173841567484429,0.668116859703363,-0.03288209208358353,0.5
502.0408163265306,0.001991869918699187,0.17758003420997798,0.45040851251354913,0.04959148748645089,0.27282847830357115,0.13641423915178558,0.8193966584931608,0.6714108839497575,-0.0318597269364508,0.5
508.1632653061224,0.001967871485943775,0.17716943243853336,0.45064710882237824,0.04935289117762173,0.2734776763838449,0.13673883819192245,0.8213654434968792,0.6746411917708252,-0.0329567099004476,0.5
514.2857142857142,0.0019444444444444446,0.17676889194517514,0.4508793549808692,0.04912064501913081,0.27411046303569403,0.13705523151784701,0.8232919154257804,0.6778095780054503,-0.03269078600510896,0.5
520.4081632653061,0.0019215686274509803,0.17637805247173996,0.45110549643747916,0.048894503562520814,0.2747274439657392,0.1373637219828696,0.8251774187439294,0.6809177724048942,-0.031619583087450435,0.5
526.530612244898,0.0018992248062015503,0.17599657050760986,0.4513257663712137,0.04867423362878627,0.2753291958636038,0.1376645979318019,0.8270232417873508,0.6839674424564589,-0.03249108594126431,0.5
532.6530612244898,0.0018773946360153258,0.17562411834293393,0.45154038643607786,0.04845961356392213,0.2759162680931439,0.13795813404657195,0.8288306196495205,0.6869601960686083,-0.03258428897250179,0.5
538.7755102040817,0.0018560606060606059,0.17526038318424284,0.45174956745286493,0.048250432547135035,0.2764891842686221,0.13824459213431106,0.8306007368915559,0.6898975841247956,-0.03356428986103291,0.5
544.8979591836735,0.0018352059925093632,0.1749050663278083,0.45195351005250545,0.04804648994749453,0.2770484437246971,0.13852422186234856,0.8323347300893335,0.6927811029128835,-0.03327859950961019,0.5
551.0204081632653,0.001814814814814815,0.1745578823864806,0.452152405274823,0.047847594725177044,0.27759452288834235,0.13879726144417118,0.8340336902288081,0.6956121964366835,-0.032082879168739364,0.5
557.1428571428571,0.0017948717948717949,0.17421855856608282,0.45234643512620454,0.047653564873795455,0.2781278765601217,0.13906393828006086,0.8356986649599262,0.698392258615803,-0.033208632534394766,0.5
563.2653061224489,0.00177536231884058,0.1738868339877646,0.4525357730993876,0.04746422690061241,0.2786489391116229,0.13932446955581146,0.8373306607187272,0.7011226353796602,-0.03388681784543833,0.5
569.3877551020407,0.001756272401433692,0.17356245905300152,0.4527205846582857,0.047279415341714336,0.2791581256052842,0.1395790628026421,0.8389306447264977,0.7038046266612171,-0.03076169787705358,0.5
575.5102040816327,0.0017375886524822696,0.17324519484819345,0.45290102769052704,0.047098972309472936,0.27965583284233364,0.13982791642116682,0.8404995468741662,0.7064394882956787,-0.030740758904595312,0.5
581.6326530612245,0.0017192982456140352,0.1729348125860576,0.4530772529301508,0.04692274706984927,0.2801424403440931,0.14007122017204654,0.8420382614995167,0.7090284338291284,-0.03475368060729123,0.5
587.7551020408164,0.0017013888888888888,0.1726310930812325,0.45324940435269906,0.04675059564730092,0.2806183112714665,0.14030915563573326,0.8435476490642345,0.7115726362417969,-0.03319079887912965,0.5
593.8775510204082,0.001683848797250859,0.17233382625770569,0.453417619544759,0.04658238045524104,0.2810837932870533,0.14054189664352665,0.8450285377372804,0.7140732295904063,-0.030976325179562548,0.5
600.0,0.0016666666666666668,0.17204281068587315,0.45358203004983294,0.046417969950167004,0.28153921936395987,0.14076960968197993,0.8464817248906141,0.7165313105737893,-0.03251879810454799,0.5
300.0,0.0033333333333333335,0.43553365328475274,0.37935645445288696,0.12064354554711312,0.4438228011681342,0.2219114005840671,0.7165313105737893,0.513417119032592,-0.056425374439047375,1.0
306.1224489795918,0.003266666666666667,0.43274427795676684,0.3806559065391025,0.11934409346089751,0.4479116285823357,0.22395581429116784,0.721324144338942,0.5203085212063068,-0.058345158526745856,1.0
312.2448979591837,0.0032026143790849673,0.43006518874237176,0.3819014841099577,0.1180985158900422,0.4518362953675862,0.2259181476837931,0.7259592190020825,0.5270167876541135,-0.057126310278095185,1.0
318.3673469387755,0.0031410256410256414,0.42749032909374984,0.3830962611655473,0.11690373883445264,0.45560593207179745,0.22780296603589872,0.7304441069730735,0.5335485934116908,-0.05681485772790572,1.0
324.48979591836735,0.003081761006289308,0.42501404788412894,0.3842430984949708,0.11575690150502925,0.4592290506108419,0.22961452530542095,0.7347859103540756,0.5399103340548677,-0.05810239526044931,1.0
330.61224489795916,0.0030246913580246914,0.4226310692613522,0.3853446602005374,0.1146553397994626,0.4627135909391852,0.2313567954695926,0.7389912962803088,0.5461081359780511,-0.05849538827711149,1.0
336.734693877551,0.00296969696969697,0.420336464724437,0.386403428917192,0.11359657108280803,0.46606696419275506,0.23303348209637753,0.7430665291883253,0.5521478667999843,-0.05825946303607251,1.0
342.85714285714283,0.002916666666666667,0.4181256273051273,0.3874217198128037,0.11257828018719629,0.46929609250767645,0.23464804625383823,0.7470175003104326,0.5580351457700471,-0.05846350488757983,1.0
348.9795918367347,0.002865497076023392,0.4159942477279559,0.3884016934553535,0.11159830654464656,0.4724074457273975,0.23620372286369876,0.7508497546624366,0.5637753540766414,-0.05825595957452025,1.0
355.1020408163265,0.002816091954022989,0.41393829241924573,0.3893453676313288,0.11065463236867121,0.4754070752120831,0.23770353760604154,0.7545685157638773,0.5693736449821006,-0.058577663858759926,1.0
361.2244897959184,0.002768361581920904,0.41195398323617355,0.3902546281965073,0.10974537180349261,0.4783006449603339,0.23915032248016696,0.7581787083050244,0.5748349537270753,-0.05788664491750177,1.0
367.3469387755102,0.0027222222222222222,0.4100377787903329,0.3911312390362849,0.10886876096371509,0.481093460245952,0.240546730122976,0.7616849789527517,0.5801640071622537,-0.059618908503841536,1.0
373.46938775510205,0.0026775956284153003,0.408186357245271,0.39197685120817155,0.10802314879182848,0.4837904939629005,0.24189524698145026,0.7650917154676858,0.5853653330772863,-0.05855507996134279,1.0
379.59183673469386,0.0026344086021505377,0.4063966004735963,0.39279301133429906,0.10720698866570096,0.4863964108607028,0.2431982054303514,0.7684030642874786,0.590443269206387,-0.05769268425139202,1.0
385.7142857142857,0.0025925925925925925,0.404665579465992,0.39358116930694725,0.10641883069305276,0.48891558984095523,0.24445779492047762,0.771622946715411,0.595401971897774,-0.05933919392176656,1.0
391.83673469387753,0.0025520833333333333,0.40299054089148134,0.3943426853653391,0.10565731463466087,0.4913521444738577,0.24567607223692886,0.7747550738396022,0.6002454244402075,-0.05951451809997011,1.0
397.9591836734694,0.002512820512820513,0.40136889471532805,0.3950788365973609,0.10492116340263904,0.49370994188203293,0.24685497094101647,0.7778029602956632,0.604977445044697,-0.06104549197861345,1.0
404.0816326530612,0.002474747474747475,0.3997982027878667,0.39579082291549006,0.10420917708450994,0.49599262012762335,0.24799631006381168,0.7807699369745331,0.6096016944832163,-0.06026555409950567,1.0
410.2040816326531,0.002437810945273632,0.3982761683242139,0.3964797725520943,0.10352022744790576,0.4982036042278803,0.24910180211394015,0.7836591627673252,0.614121683389185,-0.06083585111857252,1.0
416.3265306122449,0.002401960784313726,0.39680062620115036,0.3971467471154187,0.10285325288458125,0.5003461209142683,0.25017306045713417,0.786473635430136,0.6185407792266946,-0.06133668846953699,1.0
422.44897959183675,0.002367149758454106,0.3953695340034395,0.39779274624400346,0.10220725375599646,0.502423212240564,0.251211606120282,0.7892162016438408,0.6228622129371315,-0.06030319963725555,1.0
428.57142857142856,0.0023333333333333335,0.3939809637574429,0.39841871189397476,0.10158128810602515,0.5044377481365319,0.25221887406826593,0.7918895663367816,0.6270890852730561,-0.06048553314022402,1.0
434.69387755102036,0.002300469483568075,0.39263309429508947,0.39902553229061777,0.10097446770938225,0.5063924379955284,0.2531962189977642,0.7944963013318893,0.6312243728300523,-0.05956467053534329,1.0
440.81632653061223,0.0022685185185185187,0.3913242041960768,0.399614045572853,0.10038595442714705,0.5082898413767762,0.2541449206883881,0.797038853374047,0.6352709337878155,-0.059350120660224076,1.0
446.9387755102041,0.002237442922374429,0.3900526652606235,0.400185043156693,0.09981495684330696,0.5101323778960696,0.2550661889480348,0.7995195515883737,0.6392315133720742,-0.06130968043131058,1.0
453.0612244897959,0.002207207207207207,0.3888169364691772,0.4007392728414282,0.09926072715857188,0.511922336372251,0.2559611681861255,0.8019406144154779,0.6431087490490743,-0.06344100532956946,1.0
459.1836734693877,0.002177777777777778,0.38761555838923606,0.4012774416801711,0.09872255831982883,0.5136618832909351,0.25683094164546755,0.8043041560655723,0.6469051754643523,-0.06322081536017062,1.0
465.3061224489796,0.0021491228070175438,0.38644714799286983,0.4018002186344623,0.09819978136553771,0.5153530706415924,0.2576765353207962,0.8066121925295933,0.6506232291373976,-0.062272078235923865,1.0
471.42857142857144,0.002121212121212121,0.38531039385167254,0.4023082370308769,0.09769176296912298,0.5169978431792045,0.25849892158960225,0.8088666471820897,0.6542652529235952,-0.06143363575982928,1.0
477.55102040816325,0.002094017094017094,0.38420405167874155,0.4028020968359875,0.09719790316401251,0.518598045157246,0.259299022578623,0.8110693560075903,0.6578335002545672,-0.06359656191186722,1.0
483.67346938775506,0.0020675105485232067,0.3831269401898994,0.40328236676457624,0.09671763323542384,0.5201554265746768,0.2600777132873384,0.8132220724794065,0.661330139167701,-0.059725687222483274,1.0
489.7959183673469,0.002041666666666667,0.38207793725875716,0.40374958623468515,0.09625041376531486,0.521671648975928,0.260835824487964,0.8153264721173319,0.6647572561352943,-0.0618066425481896,1.0
495.9183673469388,0.002016460905349794,0.38105597634239585,0.4042042671818901,0.09579573281810992,0.5231482908394942,0.2615741454197471,0.8173841567484429,0.668116859703363,-0.06205072405424818,1.0
502.0408163265306,0.001991869918699187,0.3800600431564252,0.4046468957441019,0.09535310425589802,0.5245868525876768,0.2622934262938384,0.8193966584931608,0.6714108839497575,-0.06231518474619705,1.0
508.1632653061224,0.001967871485943775,0.37908917257997815,0.40507793382721463,0.09492206617278541,0.5259887612472365,0.26299438062361824,0.8213654434968792,0.6746411917708252,-0.06266547217163852,1.0
514.2857142857142,0.0019444444444444446,0.3781424457728565,0.40549782056102296,0.09450217943897696,0.5273553747881665,0.26367768739408326,0.8232919154257804,0.6778095780054503,-0.06202237766778559,1.0
520.4081632653061,0.0019215686274509803,0.3772189874885214,0.4059069736540234,0.09409302634597655,0.528687986165502,0.264343993082751,0.8251774187439294,0.6809177724048942,-0.06234447605935201,1.0
526.530612244898,0.0018992248062015503,0.3763179635680122,0.4063057906549697,0.0936942093450303,0.5299878270869575,0.26499391354347873,0.8270232417873508,0.6839674424564589,-0.06393699383913594,1.0
532.6530612244898,0.0018773946360153258,0.3754385786010962,0.406694650128389,0.09330534987161092,0.5312560715272928,0.2656280357636464,0.8288306196495205,0.6869601960686083,-0.06314494845853427,1.0
538.7755102040817,0.0018560606060606059,0.37458007374209973,0.4070739127506517,0.09292608724934831,0.532493839008552,0.266246919504276,0.8306007368915559,0.6898975841247956,-0.06372726094419187,1.0
544.8979591836735,0.0018352059925093632,0.37374172466890304,0.40744392233263327,0.09255607766736676,0.5337021976637303,0.26685109883186514,0.8323347300893335,0.6927811029128835,-0.06197238757453018,1.0
551.0204081632653,0.001814814814814815,0.3729228396745144,0.40780500677450643,0.09219499322549358,0.534882167099992,0.267441083549996,0.8340336902288081,0.6956121964366835,-0.062087819387391156,1.0
557.1428571428571,0.0017948717948717949,0.37212275788150956,0.40815747895773713,0.09184252104226284,0.5360347210762276,0.2680173605381138,0.8356986649599262,0.698392258615803,-0.06327606557965205,1.0
563.2653061224489,0.00177536231884058,0.3713408475703997,0.40850163757894487,0.09149836242105513,0.5371607900085452,0.2685803950042726,0.8373306607187272,0.7011226353796602,-0.06325223750291924,1.0
569.3877551020407,0.001756272401433692,0.37057650461371017,0.4088377679299031,0.09116223207009683,0.538261263316193,0.2691306316580965,0.8389306447264977,0.7038046266612171,-0.06274289616785023,1.0
575.5102040816327,0.0017375886524822696,0.36982915100820524,0.40916614262761214,0.09083385737238787,0.5393369916194068,0.2696684958097034,0.8404995468741662,0.7064394882956787,-0.06341155886717174,1.0
581.6326530612245,0.0017192982456140352,0.3690982334982945,0.4094870222980549,0.09051297770194504,0.5403887887997605,0.27019439439988024,0.8420382614995167,0.7090284338291284,-0.06312333707511915,1.0
587.7551020408164,0.0017013888888888888,0.3683832222841988,0.4098006562169641,0.09019934378303585,0.5414174339327653,0.27070871696638266,0.8435476490642345,0.7115726362417969,-0.06426802556575227,1.0
593.8775510204082,0.001683848797250859,0.36768360980896114,0.41010728291065696,0.08989271708934313,0.5424236731016958,0.2712118365508479,0.8450285377372804,0.7140732295904063,-0.06319000797125736,1.0
600.0,0.0016666666666666668,0.36699890961883697,0.41040713071975915,0.08959286928024086,0.5434082211009222,0.2717041105504611,0.8464817248906141,0.7165313105737893,-0.06337679820568184,1.0
300.0,0.0033333333333333335,0.7049889908968481,0.3300820811633308,0.169917918836669,0.625093090266483,0.3125465451332415,0.7165313105737893,0.513417119032592,-0.07924062472452836,1.5
306.1224489795918,0.003266666666666667,0.7001707494240624,0.3317251054080698,0.16827489459193018,0.6315543559840074,0.3157771779920037,0.721324144338942,0.5203085212063068,-0.07839446753622226,1.5
312.2448979591837,0.0032026143790849673,0.695541070839981,0.3333047854742365,0.1666952145257634,0.6377637146342556,0.3188818573171278,0.7259592190020825,0.5270167876541135,-0.08069349551908005,1.5
318.3673469387755,0.0031410256410256414,0.6910898742715403,0.3348244180242166,0.16517558197578341,0.6437345437526762,0.3218672718763381,0.7304441069730735,0.5335485934116908,-0.08092459937648963,1.5
324.48979591836735,0.003081761006289308,0.6868077195830563,0.33628709821087116,0.1637129017891287,0.6494793786278149,0.32473968931390745,0.7347859103540756,0.5399103340548677,-0.08237616907288318,1.5
330.61224489795916,0.0030246913580246914,0.6826857643137255,0.33769573243980716,0.1623042675601927,0.6550099681260817,0.32750498406304085,0.7389912962803088,0.5461081359780511,-0.08235660125182748,1.5
336.734693877551,0.00296969696969697,0.6787157230768283,0.3390530504936029,0.1609469495063971,0.6603373274167745,0.33016866370838727,0.7430665291883253,0.5521478667999843,-0.08346860194252242,1.5
342.85714285714283,0.002916666666666667,0.6748898294314039,0.3403616169975459,0.15963838300245395,0.6654717875661421,0.33273589378307106,0.7470175003104326,0.5580351457700471,-0.0817587107003459,1.5
348.9795918367347,0.002865497076023392,0.6712008001888001,0.34162384222304254,0.1583761577769576,0.6704230420342423,0.33521152101712115,0.7508497546624366,0.5637753540766414,-0.08265491821667692,1.5
355.1020408163265,0.002816091954022989,0.6676418020826652,0.3428419922369674,0.15715800776303263,0.6752001901543021,0.33760009507715105,0.7545685157638773,0.5693736449821006,-0.08299729531922344,1.5
361.2244897959184,0.002768361581920904,0.6642064207081152,0.34401819841388626,0.15598180158611386,0.679811777705771,0.3399058888528855,0.7581787083050244,0.5748349537270753,-0.08393435103285563,1.5
367.3469387755102,0.0027222222222222222,0.6608886316213162,0.34515446633405894,0.15484553366594095,0.6842658347127428,0.3421329173563714,0.7616849789527517,0.5801640071622537,-0.08458041994502606,1.5
373.46938775510205,0.0026775956284153003,0.6576827734823901,0.3462526840941012,0.1537473159058988,0.688569910611711,0.3442849553058555,0.7650917154676858,0.5853653330772863,-0.08427705593473289,1.5
379.59183673469386,0.0026344086021505377,0.6545835231208422,0.3473146300595788,0.15268536994042137,0.6927311069387364,0.3463655534693682,0.7684030642874786,0.590443269206387,-0.08364391536541597,1.5
385.7142857142857,0.0025925925925925925,0.6515858724022966,0.3483419800900686,0.15165801990993139,0.696756107687772,0.348378053843886,0.771622946715411,0.595401971897774,-0.08548171984580234,1.5
391.83673469387753,0.0025520833333333333,0.6486851067773509,0.3493363142675963,0.15066368573240368,0.7006512074902456,0.3503256037451228,0.7747550738396022,0.6002454244402075,-0.08415900417232401,1.5
397.9591836734694,0.002512820512820513,0.6458767853970162,0.3502991231591091,0.14970087684089076,0.7044223377620931,0.35221116888104653,0.7778029602956632,0.604977445044697,-0.08309794384542878,1.5
404.0816326530612,0.002474747474747475,0.6431567226839942,0.3512318136429423,0.14876818635705755,0.7080750909589483,0.35403754547947414,0.7807699369745331,0.6096016944832163,-0.08561215964922891,1.5
410.2040816326531,0.002437810945273632,0.6405209712545425,0.35213571432820595,0.14786428567179394,0.7116147430736635,0.35580737153683173,0.7836591627673252,0.614121683389185,-0.085969638444823,1.5
416.3265306122449,0.002401960784313726,0.6379658060915588,0.35301208059478567,0.14698791940521433,0.7150462745032269,0.35752313725161344,0.786473635430136,0.6185407792266946,-0.0853335851388604,1.5
422.44897959183675,0.002367149758454106,0.6354877098755807,0.3538620992802789,0.14613790071972124,0.7183743894046981,0.35918719470234906,0.7892162016438408,0.6228622129371315,-0.08536065759282795,1.5
428.57142857142856,0.0023333333333333335,0.6330833593864614,0.35468689303874507,0.14531310696125493,0.7216035336522836,0.3608017668261418,0.7918895663367816,0.6270890852730561,-0.0848392685427308,1.5
434.69387755102036,0.002300469483568075,0.6307496128944283,0.3554875243946802,0.14451247560531996,0.7247379115002517,0.36236895575012584,0.7944963013318893,0.6312243728300523,-0.08631150725850764,1.5
440.81632653061223,0.0022685185185185187,0.6284834984650043,0.35626499951415547,0.1437350004858445,0.7277815010491512,0.3638907505245756,0.797038853374047,0.6352709337878155,-0.08873037777782575,1.5
446.9387755102041,0.002237442922374429,0.6262822031077568,0.357020271713635,0.14297972828636485,0.7307380686058783,0.36536903430293916,0.7995195515883737,0.6392315133720742,-0.08812444708987385,1.5
453.0612244897959,0.002207207207207207,0.6241430627040941,0.3577542447255872,0.1422457552744128,0.7336111820214931,0.36680559101074656,0.8019406144154779,0.6431087490490743,-0.08794914754844516,1.5
459.1836734693877,0.002177777777777778,0.6220635526542309,0.3584677757386829,0.14153222426131698,0.7364042230844522,0.3682021115422261,0.8043041560655723,0.6469051754643523,-0.08675376365346207,1.5
465.3061224489796,0.0021491228070175438,0.6200412791880688,0.35916167822910616,0.14083832177089398,0.7391203990410372,0.3695601995205186,0.8066121925295933,0.6506232291373976,-0.08616940244512936,1.5
471.42857142857144,0.002121212121212121,0.6180739712890518,0.3598367245983012,0.14016327540169898,0.7417627533092492,0.3708813766546246,0.8088666471820897,0.6542652529235952,-0.0896342468863691,1.5
477.55102040816325,0.002094017094017094,0.6161594731840458,0.36049364863136546,0.13950635136863437,0.7443341754473197,0.37216708772365986,0.8110693560075903,0.6578335002545672,-0.08973281044684484,1.5
483.67346938775506,0.0020675105485232067,0.6142957373560194,0.3611331477892344,0.1388668522107656,0.7468374104332149,0.37341870521660747,0.8132220724794065,0.661330139167701,-0.0884364875268838,1.5
489.7959183673469,0.002041666666666667,0.6124808180397364,0.36175588534682107,0.13824411465317882,0.7492750673070848,0.3746375336535424,0.8153264721173319,0.6647572561352943,-0.08844916016216481,1.5
495.9183673469388,0.002016460905349794,0.6107128651638308,0.3623624923883673,0.13763750761163285,0.7516496272245363,0.37582481361226816,0.8173841567484429,0.668116859703363,-0.08634836603166862,1.5
502.0408163265306,0.001991869918699187,0.6089901187055783,0.3629535696703934,0.13704643032960662,0.7539634509648151,0.37698172548240755,0.8193966584931608,0.6714108839497575,-0.08895149793647673,1.5
508.1632653061224,0.001967871485943775,0.6073109034273494,0.3635296893618628,0.13647031063813717,0.7562187859345134,0.3781093929672567,0.8213654434968792,0.6746411917708252,-0.09109162210172118,1.5
514.2857142857142,0.0019444444444444446,0.6056736239662296,0.3640913966704301,0.13590860332956992,0.7584177727042005,0.37920888635210026,0.8232919154257804,0.6778095780054503,-0.09079640054157419,1.5
520.4081632653061,0.0019215686274509803,0.6040767602505439,0.36463921136297583,0.13536078863702428,0.7605624511124318,0.3802812255562159,0.8251774187439294,0.6809177724048942,-0.08947272268074156,1.5
526.530612244898,0.0018992248062015503,0.6025188632191323,0.3651736291880001,0.13482637081199986,0.7626547659688678,0.3813273829844339,0.8270232417873508,0.6839674424564589,-0.08852086054960298,1.5
532.6530612244898,0.0018773946360153258,0.6009985508211304,0.3656951232068736,0.13430487679312642,0.7646965723857432,0.3823482861928716,0.8288306196495205,0.6869601960686083,-0.08972741663257187,1.5
538.7755102040817,0.0018560606060606059,0.5995145042757803,0.36620414504040666,0.13379585495959317,0.7666896407646264,0.3833448203823132,0.8306007368915559,0.6898975841247956,-0.09022149929951272,1.5
544.8979591836735,0.0018352059925093632,0.5980654645734019,0.36670112603671445,0.13329887396328566,0.7686356614633124,0.3843178307316562,0.8323347300893335,0.6927811029128835,-0.09019894388830331,1.5
551.0204081632653,0.001814814814814815,0.5966502292001525,0.36718647836589335,0.13281352163410678,0.7705362491657408,0.3852681245828704,0.8340336902288081,0.6956121964366835,-0.08978986036852957,1.5
557.1428571428571,0.0017948717948717949,0.5952676490705435,0.3676605960466178,0.1323394039533823,0.7723929469760742,0.3861964734880371,0.8356986649599262,0.698392258615803,-0.09020972171980386,1.5
563.2653061224489,0.00177536231884058,0.593916625652955,0.36812385590937124,0.13187614409062873,0.7742072302564164,0.3871036151282082,0.8373306607187272,0.7011226353796602,-0.08843697594811548,1.5
569.3877551020407,0.001756272401433692,0.5925961082745124,0.36857661850067974,0.1314233814993201,0.7759805102261675,0.38799025511308377,0.8389306447264977,0.7038046266612171,-0.09191743005457141,1.5
575.5102040816327,0.0017375886524822696,0.5913050915927548,0.369019228932385,0.13098077106761488,0.7777141373396304,0.3888570686698152,0.8404995468741662,0.7064394882956787,-0.0929935376400457,1.5
581.6326530612245,0.0017192982456140352,0.5900426132224826,0.36945201767969527,0.1305479823203046,0.7794094044572126,0.3897047022286063,0.8420382614995167,0.7090284338291284,-0.09044533456729945,1.5
